frame,relative_time_seconds,global_time_seconds,pulse,energy_norm
522,21.750000,27.750000,0.295748,0.013872
523,21.791667,27.791667,0.246436,0.001323
524,21.833333,27.833333,0.207321,0.058411
525,21.875000,27.875000,0.171706,0.006649
526,21.916667,27.916667,0.143194,0.003537
527,21.958333,27.958333,0.121499,0.070676
528,22.000000,28.000000,0.100170,0.019071
529,22.041667,28.041667,0.097171,0.002318
530,22.083333,28.083333,0.208497,0.045684
531,22.125000,28.125000,0.442443,0.020700
532,22.166667,28.166667,0.675545,0.004962
533,22.208333,28.208333,0.564238,0.025141
534,22.250000,28.250000,0.471645,0.050966
535,22.291667,28.291667,0.392313,0.003138
536,22.333333,28.333333,0.327461,0.007732
537,22.375000,28.375000,0.273341,0.011090
538,22.416667,28.416667,0.229840,0.068968
539,22.458333,28.458333,0.190348,0.010586
540,22.500000,28.500000,0.158573,0.001002
541,22.541667,28.541667,0.132968,0.023184
542,22.583333,28.583333,0.111129,0.025790
543,22.625000,28.625000,0.092157,0.002908
544,22.666667,28.666667,0.146684,0.000000
545,22.708333,28.708333,0.313069,0.005919
546,22.750000,28.750000,0.670474,0.101564
547,22.791667,28.791667,0.634147,0.082981
548,22.833333,28.833333,0.527359,0.012198
549,22.875000,28.875000,0.439693,0.000719
550,22.916667,28.916667,0.366979,0.005320
551,22.958333,28.958333,0.306271,0.007754
552,23.000000,29.000000,0.256087,0.025306
553,23.041667,29.041667,0.213041,0.000651
554,23.083333,29.083333,0.178721,0.033240
555,23.125000,29.125000,0.154290,0.200492
556,23.166667,29.166667,0.124985,0.042598
557,23.208333,29.208333,0.103209,0.000000
558,23.250000,29.250000,0.102107,0.023940
559,23.291667,29.291667,0.220875,0.153424
560,23.333333,29.333333,0.461401,0.002332
561,23.375000,29.375000,0.691120,0.000000
562,23.416667,29.416667,0.576603,0.000000
563,23.458333,29.458333,0.481061,0.000000
564,23.500000,29.500000,0.401351,0.000000
565,23.541667,29.541667,0.335983,0.037832
566,23.583333,29.583333,0.297912,0.618266
567,23.625000,29.625000,0.233412,0.011255
568,23.666667,29.666667,0.194454,0.000000
569,23.708333,29.708333,0.162723,0.016309
570,23.750000,29.750000,0.135384,0.001074
571,23.791667,29.791667,0.113557,0.021082
572,23.833333,29.833333,0.094213,0.000000
573,23.875000,29.875000,0.218158,0.747972
574,23.916667,29.916667,0.425022,0.251158
575,23.958333,29.958333,0.890541,0.000000
576,24.000000,30.000000,0.825983,0.000000
577,24.041667,30.041667,0.689977,0.028569
578,24.083333,30.083333,0.576551,0.053892
579,24.125000,30.125000,0.491856,0.406237
580,24.166667,30.166667,0.400787,0.019931
